fecha,precio_promedio_bolsa_energia
2010-05-31,138.8789352173913
2010-06-01,133.19209086956516
2010-06-02,130.03337521739127
2010-06-03,123.63310782608697
2010-06-04,80.73115086956521
2010-06-05,70.18870565217394
2010-06-06,74.13380869565218
2010-06-07,72.93403260869565
2010-06-08,87.53139956521736
2010-06-09,89.57232478260869
2010-06-10,98.18932869565216
2010-06-11,90.74356391304346
2010-06-12,78.21959173913042
2010-06-13,69.84045826086957
2010-06-14,71.3892143478261
2010-06-15,85.74222173913047
2010-06-16,78.53236086956522
2010-06-17,82.14093173913044
2010-06-18,72.62831739130435
2010-06-19,73.05121739130435
2010-06-20,73.16914913043477
2010-06-21,104.73593478260865
2010-06-22,107.71391434782609
2010-06-23,109.36018608695653
2010-06-24,95.56875956521742
2010-06-25,103.72893652173916
2010-06-26,103.71736782608694
2010-06-27,89.56584347826087
2010-06-28,87.06860000000005
2010-06-29,109.24390956521735
2010-06-30,113.33028826086952
2010-07-01,98.23649086956524
2010-07-02,86.14649913043476
2010-07-03,86.13376304347825
2010-07-04,85.31668478260873
2010-07-05,88.33539782608698
2010-07-06,95.26342086956524
2010-07-07,98.86330434782607
2010-07-08,88.77045695652176
2010-07-09,81.65870043478257
2010-07-10,89.71173565217394
2010-07-11,88.23045739130438
2010-07-12,81.16678608695655
2010-07-13,92.58235000000003
2010-07-14,90.62347043478263
2010-07-15,83.26117304347827
2010-07-16,86.14790478260866
2010-07-17,79.82064565217391
2010-07-18,76.67014869565214
2010-07-19,75.5093352173913
2010-07-20,69.81951217391304
2010-07-21,75.51445739130439
2010-07-22,73.59294130434782
2010-07-23,74.15008347826088
2010-07-24,71.13228217391303
2010-07-25,75.15343347826085
2010-07-26,82.46915652173914
2010-07-27,85.54121695652174
2010-07-28,83.29838869565218
2010-07-29,84.71892000000001
2010-07-30,77.14999652173913
2010-07-31,77.32471826086956
2010-08-01,72.95363260869568
2010-08-02,69.68979260869567
2010-08-03,79.48221913043476
2010-08-04,70.55620652173913
2010-08-05,63.509139999999995
2010-08-06,66.32497478260872
2010-08-07,67.53298217391306
2010-08-08,63.86207478260869
2010-08-09,66.9738904347826
2010-08-10,72.58403913043476
2010-08-11,79.27746521739128
2010-08-12,91.21419782608696
2010-08-13,81.93971999999997
2010-08-14,84.70703652173917
2010-08-15,76.3711330434783
2010-08-16,76.21292260869568
2010-08-17,75.5545408695652
2010-08-18,86.22853869565219
2010-08-19,97.31902782608695
2010-08-20,89.68265347826086
2010-08-21,88.2493082608696
2010-08-22,84.61379217391304
2010-08-23,97.7285365217391
2010-08-24,98.13152217391304
2010-08-25,106.07260782608697
2010-08-26,104.70692565217395
